"","EventID","ProjectID","Project_Name","LocationID","Site_Name","ISO_Country","Order","Family","Seabird_Name","Sci_Name","SpeciesAutoID","IUCNstat","Social_Attraction","SA_Status","Social_Attraction_Start","Social_Attraction_End","Translocation","Trans_Stat","Translocation_Start","Translocation_End","SA_Implementation","Trans_Implementation","Visitation_PreOperation","Visitation_Operation","Visitation_Yr1_SinceOperation","Breeding_PreOpCat","Breeding_PostOpCat","Breeding_Yr1","Breeding_YrLast","Breeding_Data_Yr","Stimuli_Attraction","Visitation_Translocation","Breeding_Translocated","Family_Common","Reintroductions","method","method_simpl","AllStartYr","AllEndYr","Allduration","SA_duration","Trans_duration","TimeSinceStart","stat_all","Latitude","Longitude","ISO3","Artificial_Location","Island_Mainland","Sensitive","Grouped_Sites","Invasive_Animals","Invasive_Animal_Management","Problematic_Native_Animals","Problematic_Native_Animal_Management","Lead_Organization","Primary_Justification","JustSimple","Legal_Mandate","Community_Engagement","Research","Restore_Ecosystem_Function","Species_Conservation","Other","Unknown","Justification_Other","Threat_Reduction_Justification_Primary","Threat_Reduction_Justification_Secondary","Project_Goal","Number_Target_Species","Data_Quality","References"
"22",93,11,"Mana Island Ecological Restoration",8,"Mana Island Scientific Reserve","NZ","Suliformes","Sulidae","Australasian Gannet","Morus serrator",709,"LC",TRUE,"Ongoing",1997,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",1997,"0","0",NA,NA,2020,"Yes",NA,NA,"Gannets & Boobies","Reintroduction","Social_Attraction","Social Attraction",1997,2021,24,24,NA,24,"Ongoing",-41.09244,174.772634,"NZL","No","Island",FALSE,FALSE,"No","Complete","Yes","Ongoing","Friends of Mana Island (FOMI);NZ-DOC","Restore Ecosystem Function","Active Restoration",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","comprehensive ecological restoration programme, including re-establish self-sustaining seabird colonies",4,1,"de Lisle, G. 2020. OSNZ - Birds New Zealand. Ornithological Society of New Zealand; Friends of Mana Island. 2020. Projects. ; Friends of Mana Island. 2019. FOMI Performance Report 2019. ; Friends of Mana Island. 2017. FOMI Performance Report 2017. ; Gummer, H. 2003. Chick translocation as a method of establishing new surface-nesting seabird colonies: a review. Doc Science Internal Series; Unknown Author. 1998. Gannets Lured by Decoy. New Zealand Concrete Construction"
"23",23,11,"Mana Island Ecological Restoration",8,"Mana Island Scientific Reserve","NZ","Procellariiformes","Procellariidae","Fairy Prion","Pachyptila turtur",794,"LC",TRUE,"Ongoing",1993,NA,TRUE,"Complete",2002,2004,"Achieved","Achieved","No","Yes",2004,"0","11 - 50",2005,2020,2020,"Unknown","Yes","Yes","Shearwaters & Petrels","Reintroduction","Both","Translocation",1993,2021,28,28,2,28,"Ongoing",-41.09244,174.772634,"NZL","No","Island",FALSE,FALSE,"No","Complete","Yes","Ongoing","Friends of Mana Island (FOMI);NZ-DOC","Restore Ecosystem Function","Active Restoration",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","comprehensive ecological restoration programme, including re-establish self-sustaining seabird colonies",4,1,"Miskelly, C. 2020. Monitoring of translocated seabirds on Mana Island, October 2020. ; Miskelly, C. 2019. Mana Island petrel colony eBird Checklist. ; Gummer, H. 2016. Report on the 2016 supplementary translocation of fairy prion (titiwainui) chicks from Stephens Island (Takapourewa) to Mana Island. Friends of Mana Island; Miskelly, C. 2013. Attempts to anchor pelagic fairy prions (Pachyptila turtur) to their release site on Mana Island. Notornis; Miskelly, C. 2009. Translocations of eight species of burrow-nesting seabirds (genera Pterodroma, Pelecanoides, Pachyptila and Puffinus: Family Procellariidae). Biological Conservation; Miskelly, C. 1999. Mana Island ecological restoration plan."
"24",24,11,"Mana Island Ecological Restoration",8,"Mana Island Scientific Reserve","NZ","Procellariiformes","Procellariidae","Fairy Prion","Pachyptila turtur",794,"LC",TRUE,"Ongoing",1993,NA,TRUE,"Complete",2015,2016,"Achieved","Achieved","Yes","Yes",2004,"1 - 10","11 - 50",2005,2020,2020,"Unknown","Yes","Yes","Shearwaters & Petrels","Reinforcement","Both","Translocation",1993,2021,28,28,1,28,"Ongoing",-41.09244,174.772634,"NZL","No","Island",FALSE,FALSE,"No","Complete","Yes","Ongoing","Friends of Mana Island (FOMI);NZ-DOC","Restore Ecosystem Function","Active Restoration",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","comprehensive ecological restoration programme, including re-establish self-sustaining seabird colonies",4,1,"Miskelly, C. 2020. Monitoring of translocated seabirds on Mana Island, October 2020. ; Gummer, H. 2016. Report on the 2016 supplementary translocation of fairy prion (titiwainui) chicks from Stephens Island (Takapourewa) to Mana Island. Friends of Mana Island; Gummer, H. 2015. Report on the 2015 supplementary translocation of fairy prion ( titiwainui ) chicks from Takapouwera ( Stephens Island ) to Mana Island. ; Miskelly, C. 2013. Attempts to anchor pelagic fairy prions (Pachyptila turtur) to their release site on Mana Island. Notornis; Miskelly, C. 1999. Mana Island ecological restoration plan."
"25",18,10,"Mana Island Diving Petrel Project",8,"Mana Island Scientific Reserve","NZ","Procellariiformes","Procellariidae","Common Diving-petrel","Pelecanoides urinatrix",821,"LC",TRUE,"Ongoing",1992,NA,TRUE,"Complete",1997,1999,"Achieved","Partially Achieved","No","Yes",1997,"0","51 - 100",1999,2020,2020,"Yes","Yes","Yes","Shearwaters & Petrels","Reintroduction","Both","Translocation",1992,2021,29,29,2,29,"Ongoing",-41.09244,174.772634,"NZL","No","Island",FALSE,FALSE,"No","Complete","Yes","Ongoing","NZ-DOC;Museum of New Zealand Te Papa Tongarewa;Friends of Mana Island","Research","Research",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Unknown","development of translocation techniques for burrow-nesting petrels at Mana Island Scientific Reserve for the Mana Island Restoration Project",1,1,"Miskelly, C. 2020. Monitoring of translocated seabirds on Mana Island, October 2020. ; Miskelly, C. 2019, Personal Communication; Miskelly, C. 2009. Translocations of eight species of burrow-nesting seabirds (genera Pterodroma, Pelecanoides, Pachyptila and Puffinus: Family Procellariidae). Biological Conservation; Miskelly, C. 2004. Establishment of a colony of Common Diving Petrels ( Pelecanoides urinatrix ) by chick transfers and acoustic attraction. Emu; Mckenzie, A. 2000. The Mana Island Diving Petrel Project 1999."
"26",15,8,"Aleutian Tern Restoration in the Kodiak Archipelago",9,"Mary Island","US","Charadriiformes","Laridae","Aleutian Tern","Onychoprion aleuticus",676,"VU",TRUE,"Ongoing",2019,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2019,"0","1 - 10",2019,2019,2019,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2019,2021,2,2,NA,2,"Ongoing",57.706024,-152.537155,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Unknown","USFWS; Audubon","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Unknown","attract species to a mammalian predator free island to allow study of breeding biology; hopefully demonstrate responsiveness to restoration techniques",1,1,"Tengeres, J. 2020. Aleutian and Arctic Tern Colony Monitoring, Kodiak Archipelago, 2019. USFWS; Lyons, D. 2019, Personal Communication"
"27",519,9,"Project Puffin",10,"Eastern Egg Rock","US","Procellariiformes","Hydrobatidae","Leach's Storm-petrel","Hydrobates leucorhous",593,"VU",FALSE,"None",NA,NA,TRUE,"Complete",1980,1980,NA,"Achieved","Yes","Yes",1980,"101 - 500","51 - 100",1980,2021,2021,NA,"No","No","Storm-petrels","Reinforcement","Translocation","Translocation",1980,1980,0,NA,0,41,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"Kress, S. 2021, Personal Communication; Miskelly, C. 2009. Translocations of eight species of burrow-nesting seabirds (genera Pterodroma, Pelecanoides, Pachyptila and Puffinus: Family Procellariidae). Biological Conservation; National Audubon Society. 1980. Egg Rock Update. Newsletter of the Fratercula Fund of the National Audubon Society"
"28",37,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",1978,1982,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",1978,"0",">1000",1980,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1978,1982,4,4,NA,43,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"National Audubon Society. 2020. Project Tern Numbers 2020 Dataset. ; Kress, S. 2020, Personal Communication; National Audubon Society. 2019. Egg Rock Update. Newsletter of National Audubon Society’s Seabird Restoration Program; Maine eBird. 2019. Maine eBird Checklist. ; U.S. Fish and Wildlife Service. 2018. Seabird Restoration & Research Efforts in Maine: 2018. Maine Coastal Islands National Wildlife Refuge; Jones, H. 2010. A review of the world's active seabird restoration projects. Journal of Wildlife Management; Kress, S. 1983. The Use of Decoys , Sound Recordings , and Gull Control for Re-Establishing a Tern Colony in Maine. Colonial Waterbirds"
"29",39,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Laridae","Roseate Tern","Sterna dougallii",577,"LC",TRUE,"Complete",1978,1982,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1980,"0","51 - 100",1981,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1978,1982,4,4,NA,43,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"National Audubon Society. 2020. Project Tern Numbers 2020 Dataset. ; Kress, S. 2020, Personal Communication; Maine eBird. 2019. Maine eBird Checklist. ; U.S. Fish and Wildlife Service. 2018. Seabird Restoration & Research Efforts in Maine: 2018. Maine Coastal Islands National Wildlife Refuge; Jones, H. 2010. A review of the world's active seabird restoration projects. Journal of Wildlife Management; Kress, S. 1983. The Use of Decoys , Sound Recordings , and Gull Control for Re-Establishing a Tern Colony in Maine. Colonial Waterbirds"
"30",540,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Laridae","Roseate Tern","Sterna dougallii",577,"LC",TRUE,"Complete",2011,2017,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2011,"51 - 100","51 - 100",2011,2020,2020,"No",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2011,2017,6,6,NA,10,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"Shannon, P. 2021, Personal Communication; National Audubon Society. 2020. Project Tern Numbers 2020 Dataset. ; Kress, S. 2020, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database."
"31",543,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Alcidae","Razorbill","Alca torda",554,"NT",TRUE,"Ongoing",1980,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",1980,"0","0",NA,NA,2020,"Yes",NA,NA,"Auks","Reintroduction","Social_Attraction","Social Attraction",1980,2021,41,41,NA,41,"Ongoing",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"Kress, S. 2021, Personal Communication; Kress, S. 2020, Personal Communication"
"32",38,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Laridae","Arctic Tern","Sterna paradisaea",566,"LC",TRUE,"Complete",1978,1982,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",1978,"0","51 - 100",1980,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1978,1982,4,4,NA,43,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"National Audubon Society. 2020. Project Tern Numbers 2020 Dataset. ; Kress, S. 2020, Personal Communication; Maine eBird. 2019. Maine eBird Checklist. ; U.S. Fish and Wildlife Service. 2018. Seabird Restoration & Research Efforts in Maine: 2018. Maine Coastal Islands National Wildlife Refuge; Jones, H. 2010. A review of the world's active seabird restoration projects. Journal of Wildlife Management; Kress, S. 1997. Using Animal Behavior for Conservation Case Studies in Seabird Restoration from The Maine Coast, USA. Journal of the Yamashina Institute for Ornithology; National Audubon Society. 1993. Egg Rock Update. Newsletter of the Fratercula Fund of the National Audubon Society; Kress, S. 1983. The Use of Decoys , Sound Recordings , and Gull Control for Re-Establishing a Tern Colony in Maine. Colonial Waterbirds"
"33",16,9,"Project Puffin",10,"Eastern Egg Rock","US","Charadriiformes","Alcidae","Atlantic Puffin","Fratercula arctica",698,"VU",TRUE,"Complete",1977,1986,TRUE,"Complete",1973,1986,"Achieved","Achieved","No","Yes",1977,"0","101 - 500",1981,2020,2020,"Yes","Yes","Yes","Auks","Reintroduction","Both","Translocation",1973,1986,13,9,13,48,"Complete",43.860806,-69.382419,"USA","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","National Audubon Society","Species Conservation","Active Restoration",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Invasive Species","Developing techniques for restoring seabirds to historic ranges and encouraging the protection and appreciation of seabirds worldwide; Restoration of seabird colonies, beginning at Eastern Egg Rock",8,1,"Kress, S. 2021, Personal Communication; National Audubon Society. 2021. Audubon Project Puffin. National Audubon Society; Kress, S. 2019, Personal Communication; U.S. Fish and Wildlife Service. 2018. Seabird Restoration & Research Efforts in Maine: 2018. Maine Coastal Islands National Wildlife Refuge; Kress, S. 1997. Using Animal Behavior for Conservation Case Studies in Seabird Restoration from The Maine Coast, USA. Journal of the Yamashina Institute for Ornithology; National Audubon Society. 1989. Egg Rock Update. Newsletter of the Fratercula Fund of the national Audubon Society"
"34",904,93,"Newell's Shearwater Kilauea Point Wildlife Refuge",11,"Kilauea Point National Wildlife Refuge","US","Procellariiformes","Procellariidae","Newell's Shearwater","Puffinus newelli",596,"CR",TRUE,"Complete",2007,2013,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","Yes",2007,"1 - 10","1 - 10",2007,2021,2021,"Yes",NA,NA,"Shearwaters & Petrels","Reinforcement","Social_Attraction","Social Attraction",2007,2013,6,6,NA,14,"Complete",22.231892,-159.401349,"USA","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","USFWS;Kauai Endangered Seabird Recovery Project","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Pollution/Lights","restoring NESH colonies at KPNWR via testing suitability of wedge-tailed shearwaters to incubate eggs and rear chicks of Newell's Shearwaters and subsequent social attraction efforts",1,1,"Holmes, N. 2021, Personal Communication; Young, L. 2021, Personal Communication; Raine, A. 2020. Monitoring of Newell’s Shearwaters at Kīlauea Point National Wildlife Refuge. Annual Report 2019. ; Schubal, S. 2019. Social Attraction Tools Database. ; Joyce, T. 2011. A Newell’s shearwater Social Attraction Project at Kilauea Point National Wildlife Refuge. Hawaii Conservation Conference; Griesemer, A. 2011. Newell’s shearwater population modeling for Habitat Conservation Plan and Recovery Planning. Technical Report 176. The Hawai`i-Pacific Islands Cooperative Ecosystem Studies Unit & Pacific Cooperative Studies Unit"
"35",1079,3,"PMRF Albatross Air Strike Hazard Reduction",11,"Kilauea Point National Wildlife Refuge","US","Procellariiformes","Diomedeidae","Laysan Albatross","Phoebastria immutabilis",827,"NT",FALSE,"None",NA,NA,TRUE,"Complete",1984,1984,NA,"Not Achieved","Yes","Yes",NA,"0","0",NA,NA,1984,NA,"No","No","Albatrosses","Reintroduction","Translocation","Translocation",1984,1984,0,NA,0,37,"Complete",22.231892,-159.401349,"USA","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","US Navy;USFWS, USDA","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Invasive Species","To reduce bird-aircraft strike hazard (BASH) posed by Laysan Albatross for flights coming and going from Navy Base. Secondarily to protect Albatross from dog predation",1,2,"Vanderwerf, E. 2021, Personal Communication; Young, L. 2014. Breeding performance of Laysan Albatrosses Phoebastria immutabilis in a foster parent program. Marine Ornithology; Moriarty, D. 1986. The Status of Laysan Albatross on Kauai. 'Elepaio"
"36",813,93,"Newell's Shearwater Kilauea Point Wildlife Refuge",11,"Kilauea Point National Wildlife Refuge","US","Procellariiformes","Procellariidae","Newell's Shearwater","Puffinus newelli",596,"CR",FALSE,"None",NA,NA,TRUE,"Complete",1978,1980,NA,"Partially Achieved","No","Yes",NA,"0","1 - 10",1997,2021,2021,NA,"Yes","Yes","Shearwaters & Petrels","Reintroduction","Translocation","Translocation",1978,1980,2,NA,2,43,"Complete",22.231892,-159.401349,"USA","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","USFWS;Kauai Endangered Seabird Recovery Project","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Pollution/Lights","restoring NESH colonies at KPNWR via testing suitability of wedge-tailed shearwaters to incubate eggs and rear chicks of Newell's Shearwaters and subsequent social attraction efforts",1,2,"Young, L. 2021, Personal Communication; Griesemer, A. 2011. Newell’s shearwater population modeling for Habitat Conservation Plan and Recovery Planning. Technical Report 176. The Hawai`i-Pacific Islands Cooperative Ecosystem Studies Unit & Pacific Cooperative Studies Unit; Gummer, H. 2003. Chick translocation as a method of establishing new surface-nesting seabird colonies: a review. Doc Science Internal Series; Byrd, V. 1984. A Cross-Fostering Experiment with Newell's Race of Manx Shearwater. The Journal of Wildlife Management"
